User_Name,Current_Bank,Card_Type,Grocery,Travelling,Electricity,Internet,EMI,Dining,Entertainment,OTT,Ecommerce,UPI_Transactions,Total_Discount_Earned
User_873,SBI,Premium,746,7016,17300,13842,16991,9530,1921,13470,7783,16445,3081.89
User_874,HDFC,Premium,15987,9529,19846,2782,9244,18361,10419,13835,1091,6777,6345.67
User_875,Amex,Cashback,11639,847,4943,11588,9274,7369,19922,3345,12886,1765,4588.62
User_876,Kotak,Travel,13438,11659,2774,19354,10982,19461,1568,15206,6474,11428,4453.88
User_877,Kotak,Rewards,19977,10911,13888,18271,4774,2785,19808,7545,2118,11479,5370.8
User_878,SBI,Cashback,12526,8343,10395,12466,18232,5789,19306,19312,3533,9360,3701.07
User_879,Axis,Travel,18298,14360,14794,4121,17638,2847,15382,17610,5423,19533,5208.96
User_880,Axis,Rewards,16111,15867,19699,9566,3779,19868,4307,14465,16623,17491,6759.53
User_881,ICICI,Rewards,1134,13271,17958,18798,14840,1088,3731,6851,4338,2473,3888.62
User_882,SBI,Cashback,10747,12172,10771,7183,11744,7283,6094,4322,3889,6414,2712.32
User_883,Amex,Cashback,4188,15183,13580,10416,5537,13953,9140,581,6778,16578,4797.44
User_884,HDFC,Rewards,7910,16426,16000,1980,9771,4098,15532,8493,11395,15867,5577.01
User_885,Amex,Rewards,12448,18642,3099,6313,4353,19176,2001,8922,8050,4750,8985.87
User_886,SBI,Travel,4906,19231,1541,7427,16895,8371,6875,4176,13517,3565,2655.68
User_887,Amex,Rewards,17424,576,19951,16380,16907,17559,4767,6488,9180,1985,7681.65
User_888,ICICI,Premium,2919,15812,3995,17640,11216,12942,18663,13461,10807,6987,8373.22
User_889,Amex,Cashback,10164,16860,17142,4575,18002,15785,8131,3517,18542,18681,6190.81
User_890,Amex,Cashback,6191,16265,3696,10052,9032,17446,5246,3499,18077,11802,5800.62
User_891,Amex,Premium,19312,6700,5896,13910,13703,4098,11064,13248,17457,8136,5341.65
User_892,Amex,Travel,18362,10765,10205,14798,19080,10203,13836,8666,16616,6550,7385.5
User_893,HDFC,Rewards,13212,8984,3093,10815,15700,9607,4369,15947,8471,3489,6576.28
User_894,Axis,Cashback,10143,4323,13954,4432,10720,9054,2929,7944,11010,11777,3375.42
User_895,ICICI,Premium,8131,4098,4829,7218,10423,14282,16976,551,17202,10684,6594.08
User_896,Amex,Cashback,15979,7710,13434,4456,6557,11710,15090,14364,2025,13777,4664.14
User_897,Axis,Rewards,9205,6625,8374,13029,15455,3000,3964,19143,16454,19543,4879.84
User_898,HDFC,Cashback,10802,5930,9098,16476,2360,6658,6306,17606,9974,17497,5172.55
User_899,Axis,Premium,6290,10670,9504,10478,17214,19096,7732,13174,16552,16274,6406.68
User_900,ICICI,Rewards,15889,11067,6111,9932,819,13186,5291,829,9351,11810,5637.75
User_901,Amex,Cashback,18677,6203,11149,13172,4655,3111,19477,16979,9680,9804,4402.0
User_902,Axis,Travel,15110,8937,10850,13021,7060,5747,4577,11358,11891,11446,4142.09
User_903,SBI,Travel,16994,9454,14091,7891,11864,10871,3004,5739,17176,18618,3385.86
User_904,HDFC,Premium,6893,2696,3966,2406,18605,12383,15937,14997,2316,11213,5421.53
User_905,ICICI,Cashback,7349,1558,12230,19206,17832,4859,13309,6160,7754,13322,4243.09
User_906,ICICI,Travel,12230,18447,8717,17058,18218,17205,12842,12739,14354,14397,9274.59
User_907,SBI,Premium,10564,15503,10759,6174,5502,1410,1449,19398,12023,11721,3793.59
User_908,Amex,Rewards,7445,2900,12063,19227,852,19839,15989,1518,18063,5693,10850.98
User_909,Kotak,Cashback,15949,12342,19386,4319,17863,1476,19164,6397,16457,15859,5170.34
User_910,Kotak,Cashback,607,16024,2126,6729,7377,1374,6043,4309,11103,2607,2248.01
User_911,ICICI,Travel,1059,8808,15750,13755,3546,14356,16927,1008,6607,13976,6585.08
User_912,HDFC,Premium,13636,14667,17800,17682,5471,18644,16383,1318,10860,12427,6913.1
User_913,ICICI,Premium,17790,12800,1102,4795,10483,4027,2311,12603,9532,13377,4308.84
User_914,Axis,Travel,15724,9416,7266,17686,19466,2165,16432,7475,3052,13719,3858.52
User_915,SBI,Cashback,3308,11590,12760,15795,15337,15169,11023,13262,14269,14231,3674.52
User_916,Kotak,Premium,2956,5923,14746,13346,4817,18440,19089,13135,13970,13676,5675.55
User_917,Axis,Travel,14046,7305,17288,18504,19836,8580,3618,7130,1065,16201,3269.54
User_918,Axis,Premium,8170,19752,9976,9276,15521,4827,15775,8114,1745,8743,4359.06
User_919,Axis,Travel,16424,16736,17424,17698,1915,11530,2152,11357,19240,4310,6122.94
User_920,ICICI,Cashback,2051,14084,1261,13011,9971,12967,6663,16565,12386,18420,4938.72
User_921,ICICI,Cashback,16080,19654,7899,17445,8123,10827,7687,2680,2460,5653,3882.48
User_922,Axis,Premium,1082,16014,16031,17172,8479,3560,14231,12794,18067,14774,6170.19
User_923,Amex,Premium,2403,15051,15641,2877,1347,14880,18123,10024,15731,12198,9100.68
User_924,Axis,Premium,12814,11929,2865,11104,11866,5555,6122,17256,8283,2449,4323.0
User_925,Amex,Cashback,12119,17008,13324,11445,2419,10327,10117,10232,1030,8349,4193.84
User_926,ICICI,Travel,14956,11795,18685,5656,9728,12420,7932,12703,6689,1642,6142.32
User_927,Amex,Rewards,8114,14753,18513,17646,7405,5389,5339,4457,1057,5121,4924.04
User_928,Amex,Rewards,1339,9743,10096,7498,10629,1010,12096,13474,1637,14200,4564.19
User_929,SBI,Travel,5166,9406,10978,3154,1490,2660,15636,10836,14769,16706,2548.78
User_930,Axis,Travel,9067,9433,19551,16119,5419,12241,9298,17427,15066,1383,5308.92
User_931,HDFC,Rewards,9915,11585,15508,18952,8620,8320,12401,18670,16759,10149,8749.65
User_932,SBI,Premium,8769,12305,18192,10879,9244,13785,8973,11179,15105,11485,4612.03
User_933,Kotak,Rewards,19660,2096,17363,10655,8419,10834,15128,2572,9987,6124,5256.46
User_934,Kotak,Rewards,8676,1261,13441,2169,7628,19569,12591,18815,7808,1626,6831.07
User_935,ICICI,Travel,6937,7539,18087,4635,15611,12464,9211,8404,2783,2977,5046.54
User_936,Kotak,Rewards,7707,9894,15341,6727,13780,4035,11082,3413,2840,5789,3570.44
User_937,Kotak,Cashback,15525,7645,3402,9455,8194,5330,10334,10989,16268,10864,4658.53
User_938,HDFC,Cashback,14985,3422,4304,2868,15657,8593,4432,12052,6108,13399,3811.88
User_939,Axis,Travel,9792,10362,6031,10912,6844,17259,8387,18493,16658,19823,6024.67
User_940,Kotak,Rewards,4179,8040,9988,7574,4496,6195,14735,2866,14664,7264,4074.01
User_941,HDFC,Premium,16792,2114,14896,19300,17380,17388,6233,3716,4864,12769,6032.52
User_942,SBI,Travel,14329,5460,19281,8801,9341,8230,18383,17479,1478,1230,3084.18
User_943,HDFC,Travel,2743,2201,18170,8803,15600,13498,9893,1447,7053,1257,3889.35
User_944,SBI,Cashback,12080,6151,7773,10533,4035,19177,17988,9353,1408,5117,3165.12
User_945,HDFC,Premium,2811,16520,17673,14085,14517,17055,13052,13837,2385,1549,6996.63
User_946,ICICI,Premium,1661,1315,4266,3739,14442,8772,19688,1369,6026,8241,5084.23
User_947,Kotak,Rewards,2434,17587,16818,19407,19523,6659,16219,13493,14313,1664,6527.56
User_948,Axis,Rewards,3566,9138,2837,6094,2960,7320,3942,16691,19595,16826,5070.31
User_949,ICICI,Premium,18175,10890,14530,5874,13642,19539,12704,7894,17588,1325,8017.54
User_950,Amex,Cashback,17260,1472,11768,943,1254,16523,10863,11397,5896,3965,4694.91
User_951,Amex,Cashback,6247,18607,2419,17802,13973,17465,14735,16210,14934,13978,7024.53
User_952,ICICI,Rewards,2499,15349,11403,17284,15200,5945,3128,18540,17504,746,6092.79
User_953,ICICI,Cashback,3839,19894,2868,12686,2339,19787,6705,4895,15790,4191,5207.24
User_954,ICICI,Cashback,18276,6560,16025,4800,3838,5987,4014,17643,11780,10807,3731.12
User_955,Amex,Premium,11658,9121,11047,13985,2959,5773,18602,9957,5923,18192,5731.18
User_956,SBI,Travel,5979,15919,2749,3309,3421,5176,2917,17416,13963,8667,2460.36
User_957,Kotak,Cashback,7792,7431,1591,16863,760,10956,13935,9877,16313,4801,4279.6
User_958,HDFC,Premium,16976,9056,14295,6625,2424,19979,7183,19422,19160,13831,8232.65
User_959,SBI,Cashback,10445,17794,806,4731,6528,12707,7158,6836,14396,10130,3013.81
User_960,HDFC,Travel,17549,8900,1451,9749,13436,14955,5222,13312,4508,10560,4915.98
User_961,HDFC,Cashback,7155,17655,13527,4530,1021,1900,12430,4223,7079,18742,3054.7
User_962,Kotak,Cashback,13373,19282,17026,11543,16875,17601,1142,19432,12385,8049,5652.89
User_963,Kotak,Rewards,15574,14271,1449,17405,15232,17238,18366,10339,13323,19099,7763.83
User_964,Kotak,Cashback,19421,15190,6839,11456,4265,3327,2558,12019,1230,2332,3179.93
User_965,HDFC,Travel,16118,7670,4679,6799,8330,11939,5302,7115,7262,6043,3860.52
User_966,Kotak,Premium,16239,1166,776,14563,1381,2560,15177,18966,7202,9929,4742.35
User_967,Axis,Cashback,16353,658,16496,5729,8456,13066,3026,8303,7074,9233,3018.03
User_968,SBI,Travel,3783,16409,12302,8396,19303,14026,18640,11778,13742,19190,3570.78
User_969,ICICI,Rewards,3070,824,10221,6145,18829,14904,4986,2930,17729,13656,5589.52
User_970,HDFC,Premium,2519,16419,19204,18530,4409,8515,3920,15385,17240,7985,6549.85
User_971,HDFC,Premium,19965,19164,4631,11152,14879,15403,16413,19671,9970,17349,8036.74
User_972,HDFC,Cashback,18371,5097,5036,17209,10457,4662,803,5567,5524,8215,3133.74
User_973,HDFC,Rewards,11726,3131,13912,15537,12147,13069,2869,12159,1028,11002,6658.37
User_974,SBI,Premium,18547,2841,14419,15230,15756,5405,16039,15755,9384,9643,5294.76
User_975,HDFC,Premium,14752,9230,4425,8963,17912,1742,9284,10297,6906,14465,4034.24
User_976,Kotak,Premium,18324,4126,10574,17068,8531,3688,3445,7265,19358,11307,5052.01
User_977,Amex,Rewards,9852,5099,4813,2718,14286,18036,556,13033,643,7718,6815.76
User_978,SBI,Travel,1115,8562,12020,6477,11919,10280,11181,7484,5471,1444,2183.02
User_979,ICICI,Rewards,7578,18630,12812,6283,10251,7407,19810,17973,3457,19496,10694.03
User_980,ICICI,Premium,16847,4259,4763,10781,2402,3067,10690,8575,3494,5729,3754.05
User_981,SBI,Travel,13536,17714,548,4710,18062,15338,16538,8378,16954,15847,3398.7
User_982,SBI,Cashback,18661,13754,7880,2728,10314,9388,6891,9929,19290,1137,4176.67
User_983,SBI,Travel,10596,4087,1611,8867,1222,5366,10639,17586,2628,9618,1988.58
User_984,ICICI,Cashback,3017,18033,14728,14679,18762,10175,809,4452,19933,14371,4182.64
User_985,Amex,Cashback,515,17489,16505,14778,15317,10259,16164,6912,10696,9007,5532.39
User_986,SBI,Cashback,8335,2349,14087,2453,19653,13231,19930,7340,5566,2915,2879.44
User_987,Amex,Travel,16711,1263,17699,6755,17761,7673,11018,10752,12947,15589,4155.93
User_988,Amex,Travel,9895,12567,19707,5787,13961,13902,7933,11784,5326,4164,7334.43
User_989,HDFC,Rewards,997,8141,5143,5556,631,5943,17741,13943,9212,8721,6275.02
User_990,SBI,Cashback,6647,12088,5104,9952,18442,16899,4105,13784,2107,12209,2589.44
User_991,HDFC,Rewards,14041,7774,10435,16248,6906,12326,17972,1861,4973,7819,6590.33
User_992,Axis,Travel,9020,18070,4036,2273,10755,3058,5579,14841,10481,4024,5018.64
User_993,HDFC,Rewards,14197,19550,14106,13929,16539,7640,9285,15401,3780,2712,7105.44
User_994,Kotak,Travel,8578,16436,17497,14774,1368,17695,16542,15907,16754,2244,5555.56
User_995,HDFC,Cashback,12359,5923,5589,7108,10217,18353,19559,18397,5376,18335,6357.8
User_996,SBI,Travel,3624,2253,18496,3775,9247,12943,18933,1324,14380,11541,2581.11
User_997,ICICI,Travel,17376,5264,8766,11683,17212,13377,10482,9468,15139,5174,5659.77
User_998,Amex,Rewards,10195,16314,8879,1714,12138,11213,16477,12571,3636,7118,9217.91
User_999,ICICI,Travel,8465,10097,9208,7069,18375,5713,12381,4728,4909,1090,5279.96
User_1000,Axis,Premium,19940,19090,3208,6481,12721,17631,14285,7053,18381,1879,7002.24
